true_label,xgb_prob,tabnet_prob,hybrid_stacking_prob,fold_auc,fold_ap,fold_f1,fold_brier
1,0.7130477428436279,0.8731553554534912,0.7262337654210677,,,,
0,0.05349079146981239,0.09822355955839157,0.052737716647591554,,,,
0,0.08965548872947693,0.30604371428489685,0.1104360757202156,,,,
0,0.04720495641231537,0.2377535104751587,0.08334720666833091,,,,
1,0.4865338206291199,0.5783857703208923,0.3905353153237486,,,,
0,0.05504954978823662,0.1877405345439911,0.07287057994616516,,,,
1,0.3710325360298157,0.9143321514129639,0.6244016412256018,,,,
0,0.06922782957553864,0.1546301692724228,0.0659445638377871,,,,
0,0.12651334702968597,0.18934394419193268,0.0809971097843117,,,,
1,0.3512457311153412,0.25705575942993164,0.14248274035306216,,,,
0,0.40978193283081055,0.4437636137008667,0.25993380219357815,,,,
0,0.08072984218597412,0.26294511556625366,0.09566420349960923,,,,
0,0.8175645470619202,0.9151363968849182,0.7869560158228581,,,,
0,0.04390733689069748,0.22315214574337006,0.07985261162736407,,,,
0,0.2181369960308075,0.33660227060317993,0.14596323186686025,,,,
1,0.9655289053916931,0.9189950823783875,0.829717811391677,,,,
0,0.026980306953191757,0.08213171362876892,0.04793192504716775,,,,
0,0.34105634689331055,0.25439292192459106,0.1343684392512792,,,,
1,0.7330580949783325,0.7999728322029114,0.6678910605106166,,,,
1,0.07286202907562256,0.4864611029624939,0.18612784331794585,,,,
0,0.36686742305755615,0.42032337188720703,0.23082575765969357,,,,
0,0.1217564195394516,0.1315491646528244,0.06548056847985004,,,,
0,0.08664213865995407,0.15714392066001892,0.06332532108858069,,,,
0,0.09375859797000885,0.2139284610748291,0.07729283556654326,,,,
0,0.057824574410915375,0.23934699594974518,0.08480860109280566,,,,
0,0.21510760486125946,0.3494125306606293,0.14364593286113195,,,,
0,0.04180668294429779,0.14895007014274597,0.05722789579604199,,,,
0,0.625346839427948,0.5923258662223816,0.4495272986325199,,,,
0,0.04161319509148598,0.13385161757469177,0.058877284905467224,,,,
0,0.17684318125247955,0.15074211359024048,0.07221734116449312,,,,
0,0.8756182789802551,0.8649916052818298,0.7625868809006637,,,,
1,0.3364325165748596,0.47515079379081726,0.25385184235691477,,,,
1,0.9522152543067932,0.984179675579071,0.8512083989008938,,,,
0,0.9079708456993103,0.9518134593963623,0.8279048842755778,,,,
0,0.7987260818481445,0.9188805222511292,0.7794137503913366,,,,
0,0.04311184212565422,0.10214924067258835,0.04938456319823147,,,,
0,0.028835520148277283,0.13761202991008759,0.059670566523746756,,,,
0,0.16675719618797302,0.1675529181957245,0.0789776386217825,,,,
1,0.4141881465911865,0.5445134043693542,0.32798769107177983,,,,
1,0.23174169659614563,0.4319840669631958,0.1971526607388834,,,,
1,0.31381088495254517,0.3301905393600464,0.16035026878245703,,,,
0,0.13416516780853271,0.23352892696857452,0.09425209837635054,,,,
0,0.04251483827829361,0.121940016746521,0.05291498142671466,,,,
0,0.0719367116689682,0.2360444813966751,0.0858819317440375,,,,
0,0.05900777876377106,0.19065703451633453,0.07400855434419114,,,,
1,0.09623146802186966,0.13173916935920715,0.06545660447710558,,,,
0,0.1266387403011322,0.21781350672245026,0.089732871191621,,,,
0,0.48566994071006775,0.2548375129699707,0.17322249645308618,,,,
0,0.03395389765501022,0.1131589263677597,0.05060749591877915,,,,
0,0.4747321307659149,0.7617331147193909,0.5415348196044845,,,,
0,0.02808019332587719,0.08254959434270859,0.044706681848986435,,,,
0,0.15357913076877594,0.3342389762401581,0.1248652601878469,,,,
0,0.073545441031456,0.15798301994800568,0.06714096456373643,,,,
0,0.13173599541187286,0.40171462297439575,0.15806852402561108,,,,
1,0.16283738613128662,0.4321154057979584,0.18045165155505188,,,,
1,0.8583164215087891,0.9531638026237488,0.8071973845331685,,,,
0,0.09964945167303085,0.2212669998407364,0.08575567139520879,,,,
1,0.18837542831897736,0.4244039058685303,0.1728429805141152,,,,
0,0.175840824842453,0.25627583265304565,0.10326739843279445,,,,
0,0.9331446886062622,0.6366681456565857,0.621206529325048,,,,
0,0.38473260402679443,0.46111100912094116,0.25952338158235283,,,,
1,0.8027458786964417,0.9673348665237427,0.8087619511094011,,,,
0,0.20043356716632843,0.512555718421936,0.2346982169061109,,,,
0,0.04566790908575058,0.13858021795749664,0.05639026132061012,,,,
0,0.8205527067184448,0.7225332260131836,0.6438975713108545,,,,
0,0.03323216363787651,0.05162260681390762,0.044350348081215206,,,,
0,0.09213802963495255,0.3551364243030548,0.12967455173327644,,,,
0,0.026899132877588272,0.07270990312099457,0.043344475697844456,,,,
0,0.232552170753479,0.3939779996871948,0.17643605257320336,,,,
1,0.10391298681497574,0.2022792547941208,0.07562575086205897,,,,
0,0.263714075088501,0.2848362922668457,0.1267860250497235,,,,
0,0.05701599270105362,0.1543344408273697,0.05974993641485902,,,,
0,0.4517015516757965,0.6650288105010986,0.43839749698820757,,,,
0,0.3441518247127533,0.4081439673900604,0.21174784067917274,,,,
0,0.9060449600219727,0.930116593837738,0.8199507818874643,,,,
0,0.09192242473363876,0.11753765493631363,0.06216300370203828,,,,
0,0.0834677591919899,0.13165383040905,0.05785436922381451,,,,
0,0.04181988537311554,0.14559268951416016,0.056588587087540956,,,,
1,0.8828482627868652,0.8587959408760071,0.761125494816074,,,,
1,0.9739446043968201,0.930877149105072,0.8374833632024604,,,,
0,0.6370219588279724,0.45945215225219727,0.35187548335861324,,,,
0,0.1431591659784317,0.19001609086990356,0.0821213174150973,,,,
0,0.15271678566932678,0.34409773349761963,0.13610419418297257,,,,
1,0.3691440224647522,0.2816864848136902,0.1472868785626908,,,,
0,0.32793349027633667,0.30489248037338257,0.1485784006380759,,,,
0,0.1508912593126297,0.5208131670951843,0.22845124961625848,,,,
0,0.07345794141292572,0.13350172340869904,0.06126258595759718,,,,
0,0.1347639560699463,0.3477145731449127,0.13380346280566663,,,,
1,0.8280691504478455,0.9493732452392578,0.7967439877692559,,,,
0,0.029226768761873245,0.10123110562562943,0.05133488115651117,,,,
0,0.3514567017555237,0.6195959448814392,0.36922390750300904,,,,
1,0.8856901526451111,0.9669467210769653,0.8214441302687276,,,,
0,0.048641808331012726,0.1667388528585434,0.0675453486770759,,,,
0,0.07113897800445557,0.23477743566036224,0.08193490556386535,,,,
0,0.04823639988899231,0.19676318764686584,0.06937924980810817,,,,
0,0.33196887373924255,0.29188886284828186,0.14893032742990597,,,,
0,0.06071216240525246,0.17052851617336273,0.06804554157229206,,,,
0,0.18961423635482788,0.17164567112922668,0.08620046251464543,,,,
0,0.5413623452186584,0.39238131046295166,0.25719407187363175,,,,
0,0.1102636530995369,0.3844793140888214,0.14340049581914477,,,,
0,0.25636303424835205,0.4519343674182892,0.21454453970548923,,,,
0,0.14622047543525696,0.3078954517841339,0.12068975449128415,,,,
0,0.37014737725257874,0.34824255108833313,0.17980322256846556,,,,
0,0.12906193733215332,0.17556075751781464,0.07214404958846318,,,,
0,0.16764318943023682,0.2601967453956604,0.10881699685819325,,,,
0,0.12197049707174301,0.2767809331417084,0.10644703210206867,,,,
1,0.43873393535614014,0.6492282152175903,0.42847033735070916,,,,
0,0.06892157346010208,0.3003068268299103,0.09830628131032478,,,,
0,0.36044004559516907,0.5360689759254456,0.30560360625413874,,,,
0,0.14321419596672058,0.24249927699565887,0.09834825363912064,,,,
0,0.029823238030076027,0.12831805646419525,0.05234485700525088,,,,
0,0.3192075788974762,0.34960585832595825,0.16768263449661353,,,,
1,0.3606351315975189,0.4850009083747864,0.2682158649728835,,,,
0,0.11947903782129288,0.43753522634506226,0.17007991532209432,,,,
0,0.1464289277791977,0.19008859992027283,0.08254041342274075,,,,
0,0.019958455115556717,0.04401284456253052,0.04160674977728233,,,,
1,0.9570143818855286,0.9259961843490601,0.8196934737125959,,,,
1,0.6756235957145691,0.8533322811126709,0.6849302403157798,,,,
0,0.06015357747673988,0.23342248797416687,0.0835526127674582,,,,
1,0.9578770995140076,0.9608671069145203,0.8415237098722361,,,,
0,0.18197812139987946,0.3118906617164612,0.12959742141065284,,,,
0,0.07273539155721664,0.1471836119890213,0.06064446232838828,,,,
1,0.30253151059150696,0.3927633464336395,0.1957016044710371,,,,
0,0.561640739440918,0.5047662258148193,0.3563518894536728,,,,
0,0.1522669792175293,0.26840245723724365,0.10381021052147903,,,,
1,0.09456983953714371,0.1918363720178604,0.07328539765559083,,,,
0,0.06282156705856323,0.08864181488752365,0.048368421811575274,,,,
0,0.8948184251785278,0.8701657056808472,0.7786027526634436,,,,
0,0.0776742547750473,0.21998539566993713,0.08224653807283576,,,,
1,0.1881844848394394,0.32201460003852844,0.1345597703225939,,,,
0,0.11041643470525742,0.2316957414150238,0.08970480918885988,,,,
0,0.04809530824422836,0.10488326847553253,0.04985899352398416,,,,
0,0.09488336741924286,0.2803221046924591,0.10235508240405707,,,,
0,0.07998252660036087,0.12136334180831909,0.061689057066750916,,,,
0,0.9796034693717957,0.9876712560653687,0.8706128719364148,,,,
1,0.2871870696544647,0.49930521845817566,0.25545486809096735,,,,
0,0.031394585967063904,0.12877121567726135,0.05655341499631614,,,,
0,0.04953393712639809,0.20391736924648285,0.07478789723735915,,,,
0,0.035390254110097885,0.10821862518787384,0.05306839543587469,,,,
0,0.1553962528705597,0.2108185887336731,0.09196994377899585,,,,
0,0.07601404935121536,0.20582044124603271,0.07829640488426151,,,,
0,0.08457775413990021,0.12255797535181046,0.05622003837111073,,,,
0,0.06004926934838295,0.15499533712863922,0.0610983521739285,,,,
0,0.023446230217814445,0.08083886653184891,0.04940429320384949,,,,
1,0.3218991458415985,0.38255029916763306,0.19434677231042846,,,,
0,0.02362150512635708,0.030474962666630745,0.03993864228642202,,,,
0,0.21008430421352386,0.30078911781311035,0.12582810735143563,,,,
0,0.10184059292078018,0.287467360496521,0.10580968035474386,,,,
0,0.13745687901973724,0.11205966770648956,0.05935415417853777,,,,
0,0.05035468563437462,0.12429800629615784,0.053432007129166306,,,,
0,0.020906731486320496,0.09148932248353958,0.049027865673787176,,,,
0,0.44329211115837097,0.6135576367378235,0.4053328238298142,,,,
0,0.04686533659696579,0.17814335227012634,0.0648909990807257,,,,
1,0.19291755557060242,0.38302847743034363,0.16151609415832835,,,,
0,0.13864865899085999,0.2638033330440521,0.10015866285027936,,,,
1,0.0453605093061924,0.07827723026275635,0.045356344616405773,,,,
0,0.3393654227256775,0.31231746077537537,0.1644730269067633,,,,
1,0.9450254440307617,0.7429402470588684,0.7095684154743268,,,,
1,0.9653342366218567,0.9606413245201111,0.8430179105368583,,,,
0,0.08184172958135605,0.22011798620224,0.08299826030244847,,,,
0,0.20914214849472046,0.2829561233520508,0.11588003863424344,,,,
1,0.9858023524284363,0.9572003483772278,0.8414930893651782,,,,
1,0.9640784859657288,0.9701940417289734,0.8472386378120998,,,,
1,0.9762085676193237,0.9355974793434143,0.8365578628385829,,,,
0,0.04597368463873863,0.23995369672775269,0.08024243278719022,,,,
0,0.06720579415559769,0.223042294383049,0.07822953163560435,,,,
1,0.8384519815444946,0.933649480342865,0.791110352734956,,,,
0,0.1138947606086731,0.1543237864971161,0.06983250017134567,,,,
0,0.08688431233167648,0.2308124154806137,0.08078405111062627,,,,
0,0.07764364033937454,0.16551291942596436,0.07055595906963126,,,,
0,0.22353976964950562,0.48568540811538696,0.2274251733787181,,,,
0,0.029866080731153488,0.1457403302192688,0.0600003703394715,,,,
0,0.783685564994812,0.8233458399772644,0.7169938012853956,,,,
1,0.8596524596214294,0.9623997211456299,0.8336836943792015,,,,
0,0.09048808366060257,0.4154311418533325,0.152080078957869,,,,
0,0.07507071644067764,0.2456614375114441,0.08555074804570627,,,,
0,0.25901511311531067,0.5062524080276489,0.24636934735159968,,,,
1,0.9659377336502075,0.953319251537323,0.834999331172787,,,,
0,0.0228663831949234,0.07169333845376968,0.04271180617518303,,,,
1,0.9137466549873352,0.9588901400566101,0.8441162486421526,,,,
1,0.07300654798746109,0.17134404182434082,0.0649200152415927,,,,
0,0.09373751282691956,0.1784793883562088,0.07342866919817788,,,,
0,0.03292732685804367,0.06044267863035202,0.04180699037387883,,,,
0,0.0350533202290535,0.028917629271745682,0.03754746421519209,,,,
1,0.07747454941272736,0.23184654116630554,0.08549169018895356,,,,
0,0.4245930314064026,0.5563026666641235,0.34424868758771127,,,,
0,0.13647648692131042,0.2036096602678299,0.080062253257616,,,,
0,0.07139796763658524,0.26861026883125305,0.0958880839061876,,,,
0,0.071224644780159,0.14376740157604218,0.059042943624495296,,,,
1,0.06045039743185043,0.25403183698654175,0.08351330006382882,,,,
1,0.7746836543083191,0.9423224329948425,0.7770684623039468,,,,
0,0.06456194818019867,0.19878017902374268,0.07658239588238322,,,,
1,0.9221516847610474,0.9379297494888306,0.8280216935149964,,,,
0,0.14173267781734467,0.38145744800567627,0.14184447625110014,,,,
1,0.8964616656303406,0.9281532168388367,0.81640290293012,,,,
0,0.29423898458480835,0.4145396947860718,0.20537730254667663,,,,
0,0.04013832286000252,0.23112168908119202,0.07714980029891252,,,,
0,0.2671862840652466,0.38901710510253906,0.1803186488317674,,,,
0,0.16289956867694855,0.20394229888916016,0.08850913395182478,,,,
1,0.027302531525492668,0.06923343241214752,0.04283794106037703,,,,
0,0.06965021044015884,0.07586190849542618,0.04692458734255178,,,,
0,0.03286061808466911,0.3620295226573944,0.11935928718364808,,,,
1,0.23073720932006836,0.25371143221855164,0.11469101344902129,,,,
1,0.11108474433422089,0.29708951711654663,0.11090775073788815,,,,
0,0.11296223104000092,0.3151146471500397,0.1176408010654225,,,,
1,0.9031792879104614,0.7712913751602173,0.7151870111063593,,,,
1,0.09901589900255203,0.292831152677536,0.1040115133632464,,,,
0,0.08074559271335602,0.2812328636646271,0.0973383841029667,,,,
1,0.2869362533092499,0.442807137966156,0.21951451633022825,,,,
0,0.14106318354606628,0.29756903648376465,0.10915093252987461,,,,
0,0.06212311238050461,0.13273438811302185,0.06006138864074626,,,,
1,0.8646013736724854,0.958763599395752,0.8204684049669891,,,,
0,0.1565755009651184,0.25743788480758667,0.09841951096159998,,,,
0,0.0551820807158947,0.13436537981033325,0.05571487194027335,,,,
0,0.03712884709239006,0.08310705423355103,0.05091133625609275,,,,
0,0.10144592076539993,0.4248376190662384,0.15962734036361262,,,,
0,0.12648649513721466,0.24789659678936005,0.0932101660874374,,,,
1,0.7087637782096863,0.7053762078285217,0.5855371783525425,,,,
0,0.39988046884536743,0.6169553399085999,0.3854729968242101,,,,
0,0.402433842420578,0.4148748815059662,0.23366123419889,,,,
1,0.1514621078968048,0.3158847391605377,0.12479218599615609,,,,
0,0.18173569440841675,0.2984864115715027,0.11661568449580591,,,,
1,0.5713683366775513,0.4319271147251129,0.29579211118338317,,,,
0,0.07369711995124817,0.09812488406896591,0.050856467685860385,,,,
0,0.1853884756565094,0.43335986137390137,0.18368101526322198,,,,
0,0.058709703385829926,0.1990116834640503,0.07472126114815723,,,,
0,0.04400818422436714,0.10614506155252457,0.04973219395331831,,,,
0,0.1898641437292099,0.11701501905918121,0.0656361059233505,,,,
1,0.9214258193969727,0.8616526126861572,0.7870432894195498,,,,
0,0.05927662551403046,0.2178962081670761,0.07592368597098195,,,,
0,0.10467434674501419,0.28793030977249146,0.10711148832104801,,,,
0,0.4276898205280304,0.6396400332450867,0.40735670048035066,,,,
0,0.12954331934452057,0.20922143757343292,0.08781726057242077,,,,
1,0.8746446967124939,0.9574983716011047,0.8209712444298153,,,,
0,0.12733329832553864,0.23824462294578552,0.09558818055534239,,,,
0,0.06131470575928688,0.32188957929611206,0.11029648401892303,,,,
0,0.042076513171195984,0.07618542015552521,0.05021543244158797,,,,
0,0.2297866940498352,0.31606972217559814,0.14092656606002293,,,,
0,0.07774042338132858,0.1339043229818344,0.06393004986337765,,,,
0,0.027482610195875168,0.04901234433054924,0.039842431656541326,,,,
0,0.08511558175086975,0.23514582216739655,0.08749555075864068,,,,
0,0.05498616769909859,0.11294614523649216,0.057644695084477726,,,,
0,0.031113652512431145,0.12574723362922668,0.056343828947791066,,,,
0,0.2751166820526123,0.23604299128055573,0.11972902083721537,,,,
0,0.07480604201555252,0.25077441334724426,0.09132728603048582,,,,
0,0.055403176695108414,0.12186484783887863,0.059330210534183074,,,,
1,0.9595695734024048,0.9161866903305054,0.8226874255815539,,,,
0,0.20090757310390472,0.46810364723205566,0.21038723175837545,,,,
1,0.9649136662483215,0.871555745601654,0.8098554556745354,,,,
0,0.21967339515686035,0.4447762668132782,0.19180585531499347,,,,
0,0.13575860857963562,0.22116117179393768,0.08468218723876489,,,,
0,0.09308049082756042,0.10964857041835785,0.05933300199115077,,,,
1,0.1320286989212036,0.326865017414093,0.11803847113564465,,,,
0,0.07016346603631973,0.3592187464237213,0.12410230375070717,,,,
1,0.060609787702560425,0.21487624943256378,0.07347766282623186,,,,
0,0.23201540112495422,0.39588627219200134,0.17778276795404785,,,,
0,0.0488436184823513,0.05675811320543289,0.042404130528509866,,,,
0,0.030126770958304405,0.1573285162448883,0.06215648817216871,,,,
0,0.05900564044713974,0.1873856633901596,0.06829116971061966,,,,
0,0.36503320932388306,0.5601310729980469,0.3205312206255755,,,,
1,0.3952845633029938,0.5231195688247681,0.3077025864829511,,,,
1,0.9668709635734558,0.9468563199043274,0.8366997216810858,,,,
0,0.39569491147994995,0.4315182864665985,0.24208921878642548,,,,
0,0.04377021640539169,0.1684226244688034,0.06586233089776453,,,,
0,0.1387380063533783,0.27191174030303955,0.10770368356858741,,,,
0,0.01392707135528326,0.04451363533735275,0.03838255333034175,,,,
0,0.05870584771037102,0.20729796588420868,0.0767216658244858,,,,
0,0.2407832145690918,0.3584654927253723,0.1617598676286193,,,,
0,0.12614473700523376,0.14748407900333405,0.06599574414111134,,,,
1,0.9075170159339905,0.5967683792114258,0.580394090040539,,,,
1,0.7560967206954956,0.5616971254348755,0.47775244603696515,,,,
1,0.9581298828125,0.9649271965026855,0.8564078177441925,,,,
1,0.7995963096618652,0.8388205170631409,0.720247950960057,,,,
0,0.14916963875293732,0.2754867374897003,0.10994688780486223,,,,
0,0.1763458549976349,0.5726090669631958,0.27144663990532425,,,,
0,0.17867141962051392,0.3416285216808319,0.1405524986274048,,,,
0,0.5164147019386292,0.45453646779060364,0.30594508121912356,,,,
0,0.03051608055830002,0.26760560274124146,0.08613286939801096,,,,
0,0.08960988372564316,0.21206650137901306,0.07630784299312465,,,,
0,0.2685859799385071,0.5155653953552246,0.2591958880471266,,,,
1,0.03706005588173866,0.07698611170053482,0.047833146727489666,,,,
0,0.07585319876670837,0.29136356711387634,0.10342638548877021,,,,
0,0.051089175045490265,0.19076299667358398,0.06825131851235877,,,,
0,0.1065613254904747,0.2997506856918335,0.11071253942311945,,,,
0,0.04912535473704338,0.0992414653301239,0.052567833458628206,,,,
1,0.5099124908447266,0.8097211122512817,0.5909426614384009,,,,
0,0.05354198068380356,0.15375031530857086,0.06406151204922582,,,,
0,0.09192629158496857,0.2102465033531189,0.08292669119683424,,,,
1,0.9250125885009766,0.9342267513275146,0.834250776950778,,,,
0,0.553806483745575,0.6417461633682251,0.4634907084180691,,,,
0,0.034938883036375046,0.07989449054002762,0.05021003450459715,,,,
0,0.026632696390151978,0.15733219683170319,0.06196056370948665,,,,
0,0.08633086830377579,0.1487213671207428,0.06791468916375262,,,,
1,0.9720258116722107,0.8644639849662781,0.7978048373354697,,,,
1,0.08102290332317352,0.45183172821998596,0.1661638023627835,,,,
0,0.05346253514289856,0.1063268855214119,0.050552398650827224,,,,
0,0.17639045417308807,0.15637527406215668,0.07313915515195761,,,,
0,0.8728934526443481,0.9146193861961365,0.7905730913064041,,,,
0,0.25219210982322693,0.31898069381713867,0.14181876012620417,,,,
0,0.23116357624530792,0.4805578291416168,0.22485061624750022,,,,
0,0.1879335641860962,0.23112323880195618,0.0966511414734843,,,,
0,0.02310052141547203,0.11208571493625641,0.05276796340182119,,,,
1,0.7154799103736877,0.36550262570381165,0.31265996884402725,,,,
1,0.8232134580612183,0.8004174828529358,0.7152290578307254,,,,
1,0.09436861425638199,0.14643734693527222,0.0618866761024912,,,,
0,0.3752439022064209,0.32389506697654724,0.17875639030523147,,,,
0,0.07568921893835068,0.2352227419614792,0.08721829010745938,,,,
0,0.2624255418777466,0.4079979360103607,0.19135395187503448,,,,
0,0.7318244576454163,0.8046014308929443,0.6777286062502001,,,,
0,0.3983268141746521,0.3432307243347168,0.18756063487020325,,,,
1,0.9475449919700623,0.953830897808075,0.8489951153448163,,,,
1,0.1274513304233551,0.3370260000228882,0.12829641281813853,,,,
0,0.10445432364940643,0.4312252402305603,0.16233809428430954,,,,
0,0.34824177622795105,0.5082900524139404,0.2808678992562427,,,,
1,0.8912889361381531,0.9085637927055359,0.7980667357570864,,,,
0,0.0599462054669857,0.17201721668243408,0.06483045073820874,,,,
1,0.888718843460083,0.8786969780921936,0.7938840129158452,,,,
0,0.12832202017307281,0.1808774769306183,0.07333130978313161,,,,
0,0.054876986891031265,0.2201017141342163,0.07953724377423275,,,,
0,0.14800919592380524,0.26076740026474,0.10569760325598941,,,,
1,0.37527528405189514,0.5553903579711914,0.3287953541527707,,,,
0,0.05422443524003029,0.21393294632434845,0.07249338323706721,,,,
0,0.1142839565873146,0.3039458394050598,0.11041474182740119,,,,
0,0.16792713105678558,0.21204379200935364,0.09306584112335209,,,,
0,0.022535953670740128,0.03726116195321083,0.040814142065417745,,,,
0,0.19116918742656708,0.42598578333854675,0.1840003270634056,,,,
0,0.6490700840950012,0.6890143156051636,0.5600724380295995,,,,
0,0.06955308467149734,0.15980258584022522,0.06652718590668072,,,,
0,0.035665422677993774,0.13979580998420715,0.059428918979199816,,,,
0,0.035376209765672684,0.16207565367221832,0.06366101450190269,,,,
0,0.19086219370365143,0.48025813698768616,0.210007958854656,,,,
1,0.33696308732032776,0.4209499657154083,0.21125274564318952,,,,
0,0.04032710939645767,0.12317176163196564,0.058108420885780165,,,,
0,0.24905657768249512,0.2204643040895462,0.10117712682727908,,,,
1,0.8685123324394226,0.9573501348495483,0.8194305596312315,,,,
0,0.04139130562543869,0.15902884304523468,0.06515649028329944,,,,
0,0.13851146399974823,0.23989799618721008,0.09682000875141576,,,,
0,0.1788870394229889,0.3343223035335541,0.13760454989783708,,,,
0,0.2587442994117737,0.38843706250190735,0.18046013661210172,,,,
1,0.2681625485420227,0.4262622892856598,0.20262440842121324,,,,
0,0.15796110033988953,0.38276833295822144,0.1518958585809763,,,,
0,0.03430241346359253,0.14417073130607605,0.059839073277912075,,,,
0,0.3012930452823639,0.5354432463645935,0.2743002298876815,,,,
1,0.9439085721969604,0.9656600952148438,0.8408040424843468,,,,
1,0.2735596299171448,0.3041668236255646,0.14560251932348683,,,,
0,0.1080269068479538,0.15537841618061066,0.06520226765568858,,,,
0,0.10959704965353012,0.47740697860717773,0.19203377110439707,,,,
